id,date,city,state,type,ideology,subideology,group,description,image
7045,12/2018,San Diego,CA,Harassment,,,,Synagogue received anti-Semitic email.,
7046,12/2018,San Diego,CA,Harassment,,,,Synagogue received anti-Semitic email.,
7047,12/2018,La Jolla,CA,Harassment,,,,Synagogue received anti-Semitic email.,
7048,12/2018,Rockville,MD,Harassment,,,,Anti-Semitic message displayed on pickup truck.,
7049,12/2018,Cleveland,OH,Vandalism,,,,Swastikas were drawn inside multiple mezuzahs.,
7050,12/2018,Los Angeles,CA,Vandalism,,,,Synagogue defaced with anti-Semitic vandalism.,
7051,12/2018,Brooklyn,NY,Vandalism,,,,"Five swastikas and ""WP,"" seemingly for ""white power,"" were spray-painted on a street corner.",
7052,12/2018,Needham,MA,Vandalism,,,,Swastika and racist vandalism discovered in a school bathroom.,
7053,12/2018,Holyoke,MA,Vandalism,,,,Confidential,
7054,12/2018,Staten Island,NY,Vandalism,,,,"Jew and ""Here Lies Daddy Hitler"" were written inside a pedestrian walking tunnel on Staten Island.",
7055,12/2018,Brooklyn,NY,Vandalism,,,,"A swastika and ""SS"" were etched into a desk at a high school.",
7056,12/2018,New York,NY,Vandalism,,,,Swastika vandalism inside a subway station.,
7057,12/2018,Las Vegas,NV,Vandalism,,,,Confidential,
7058,12/2018,Sudbury,MA,Vandalism,,,,Anti-Semitic graffiti discovered in a federal US Fish and Wildlife Service park.,
7059,12/2018,Orlando,FL,Vandalism,,,,Confidential,
7060,12/2018,Philadelphia,PA,Vandalism,,,,A Jewish man discovered three swastikas spray-painted on the front door of his home.,
7061,12/2018,Kingston,PA,Vandalism,,,,"Two individuals spray-painted racial slurs, swastikas, and anti-Semitic insults on the buildings and sidewalks of a school.",
7062,12/2018,Yuma,AZ,Vandalism,,,,"Swastikas, KKK, anti-immigrant, and racist slurs were spray-painted on a mural.",
7063,12/2018,Naples,FL,Vandalism,,,,A house was vandalized with swastika graffiti.,
7064,12/2018,Reading,MA,Vandalism,,,,Swastika graffiti discovered in a classroom at a high school.,
7065,12/2018,Phoenix,AZ,Vandalism,,,,Swastika graffiti discovered in a stairwell at a high school.,
7066,12/2018,Boca Raton,FL,Vandalism,,,,Hail Hitler and an image of a swastika were written in a bathroom stall at a high school.,
7067,12/2018,Greenwood Village,CO,Vandalism,,,,Rental home belonging to a Jewish person was vandalized with extensive anti-Semitic and racist graffiti. The property was heavily damaged.,
7068,12/2018,Westport,CT,Vandalism,,,,Swastika graffiti discovered in a bathroom stall at a school.,
7069,12/2018,Philadelphia,PA,Vandalism,,,,"Two swastikas and the word ""Jew"" were discovered on the walls of a bathroom at a middle school.",
7070,12/2018,Newton,MA,Vandalism,,,,A swastika was formed by rearranging movable tiles on a playground.,
7071,12/2018,Lake Havasu City,AZ,Vandalism,,,,The exterior of a synagogue was vandalized.,
7072,12/2018,Easthampton,MA,Vandalism,,,,"A public park were vandalized with anti-Semitic, racist, and vulgar images spray-painted on trees and a sign.",
7073,12/2018,Orlando,FL,Vandalism,,,,"A man spray-painted swastikas on three buildings near the University of Central Florida, that included a fraternity house, a restaurant, and a bank.",
7074,12/2018,Princeton,NJ,Vandalism,,,,Anti-Semitic message posted on a traffic signal post.,
7075,12/2018,Millburn,NJ,Vandalism,,,,School desk vandalized with swastika and KKK graffiti.,
7076,12/2018,Summit,NJ,Vandalism,,,,"Vandalism that included swastikas, slurs and hateful symbols found in a school.",
7077,12/2018,Summit,NJ,Vandalism,,,,Swastika graffiti discovered in a school.,
7078,12/2018,Summit,NJ,Vandalism,,,,Swastika vandalism discovered in school.,
7079,12/2018,Ridgewood,NJ,Vandalism,,,,Anti-Semitic graffiti that included a swastika next to a Star of David discovered in a bathroom at a school.,
7081,12/2018,Hillsdale,NJ,Vandalism,,,,Swastika vandalism discovered in a school bathroom.,
7083,12/2018,Brooklyn,NY,Vandalism,,,,Apartment building vandalized with swastika drawing.,
7087,12/2018,New York,NY,Vandalism,,,,Threatening and racist graffiti that included a swastika was discovered inside a men's shelter.,
7090,12/2018,New York,NY,Vandalism,,,,Swastika vandalism discovered inside a residential building.,
7091,12/2018,Bronx,NY,Vandalism,,,,"The words ""Jews leave this family is shit"" was spray-painted on fence of a residential property.",
7092,12/2018,Brooklyn,NY,Vandalism,,,,"Two swastikas and the letters ""SS"" were drawn in the stairwell of a residential building.",
7093,12/2018,New York,NY,Vandalism,,,,Swastika graffiti discovered in a subway station.,
7094,12/2018,Brooklyn,NY,Vandalism,,,,Jewish woman's home was defaced with swastika graffiti.,
7095,12/2018,Brooklyn,NY,Vandalism,,,,"A swastika was scratched into the staircase railing of the Barclay Center station ""D"" train station.",
7096,12/2018,Northridge,CA,Vandalism,,,,Jewish person's home was vandalized with swastika graffiti.,
7097,12/2018,Los Angeles,CA,Vandalism,,,,"Residential property defaced with anti-Semitic graffiti that read ""We hate Jews.""",
7098,12/2018,Fullerton,CA,Vandalism,,,,"Anti-Semitic graffiti that read ""For the many not the Jew.""",
7099,12/2018,Urbana,IL,Vandalism,,,,"A swastika was drawn on a bathroom wall at the University of Illinois, Urbana-Champaign.",
7100,12/2018,Cleveland,OH,Vandalism,,,,"A woman's house was vandalized with more than twenty swastikas and a sign that read ""FUB,"" which means ""fuck you bitch.""",
7101,12/2018,Redlands,CA,Vandalism,,,,A seventeen-year-old was arrested for spray-painting a swastika and expletives at Clement Middle School.,
7102,12/2018,Miami,FL,Vandalism,,,,A gallery in Miami's Little Haiti neighborhood was vandalized with swastika graffiti.,
7103,12/2018,Pittsfield,MA,Vandalism,,,,A woman discovered her car had been vandalized with swastika graffiti outside her house.,
7104,12/2018,Kent,OH,Vandalism,,,,A swastika was drawn on a window at Kent State University.,
7105,12/2018,Vergennes,VT,Vandalism,,,,"A skatepark was vandalized with anti-Semitic, racist, and sexist graffiti.",
7106,12/2018,Amherst,MA,Vandalism,,,,"A swastika was carved into a wall of a bathroom in a residence hall at the University of Massachusetts, Amherst.",
7107,12/2018,Surprise,AZ,Vandalism,,,,Swastika vandalism discovered in a bathroom at a movie theater.,
7108,12/2018,Framingham,MA,Vandalism,,,,Kill Juce graffiti discovered near a highway.,
7109,12/2018,Poway,CA,Vandalism,,,,Jewish family's home defaced with swastika graffiti.,
7110,12/2018,State College,PA,Vandalism,,,,"For a second time in less than a week, the 9-foot-tall menorah belonging to a campus Jewish fraternity was stolen and vandalized at Pennsylvania State University.",
7111,12/2018,Cambridge,MA,Vandalism,,,,"A large menorah for the holiday of Hanukkah that was put up in Cambridge Common, was knocked over by an unknown person.",
7112,12/2018,Brookline,MA,Vandalism,,,,Swastika etching discovered on a window in a classroom at a middle school.,
7113,12/2018,Las Vegas,NV,Vandalism,,,,A large menorah on private residential property was vandalized.,
7114,12/2018,Urbana,IL,Vandalism,,,,"Swastika graffiti discovered in a campus bathroom at the University of Illinois, Urbana-Champaign.",
7115,12/2018,Pullman,WA,Vandalism,,,,A Hanukkah sign in a dorm at Washington State University was defaced with anti-Semitic messages.,
7116,12/2018,Miami,FL,Vandalism,,,,A swastika was etched into a building owned by a Jewish doctor.,
7117,12/2018,Maui,HI,Vandalism,,,,Jews did 9/11 graffiti was written on a concrete bunker on a highway in Maui.,
7118,12/2018,Dallas,TX,Vandalism,,,,"A swastika, KKK, and 666 graffiti discovered in a bathroom stall at a high school.",
7119,12/2018,New York,NY,Vandalism,,,,Confidential,
7120,12/2018,West Haven,CT,Vandalism,,,,Swastika graffiti discovered in a public park.,
7121,12/2018,Boynton Beach,FL,Vandalism,,,,Nazi was spray-painted onto a truck belonging to a Jewish business owner.,
7122,12/2018,Chicago,IL,Vandalism,,,,Anti-Semitic graffiti was discovered in a library at the Northeastern Illinois University.,
7123,12/2018,Amherst,MA,Vandalism,,,,"At the University of Massachusetts, Amherst, a swastika was drawn on a Hanukkah sign that was placed on a resident assistant's door; there were also reports of swastika vandalism found in a campus restroom.",
7124,12/2018,Boca Raton,FL,Vandalism,,,,A swastika was etched into a bathroom stall at a high school.,
7125,12/2018,Perkasie,PA,Vandalism,,,,"Anti-Semitic graffiti was written on a walking path. The graffiti read: ""All Zionist kikes suck!""",
7126,12/2018,New Orleans,LA,Vandalism,,,,Jewish woman's home was vandalized with swastika graffiti.,
7127,12/2018,Cambridge,MA,Vandalism,,,,Confidential,
7128,12/2018,Fullerton,CA,Vandalism,,,,"A sticker with a swastika and the message ""We are back,"" was placed on a bus-stop shelter.",
7129,12/2018,Needham,MA,Vandalism,,,,"Swastika, homophobic, and racist graffiti discovered at a high school.",
7130,12/2018,Los Angeles,CA,Vandalism,,,,"A mural on the Venice Boardwalk was defaced with graffiti of the anti-Semitic phrase: ""The goyim know.""",
7131,12/2018,Middletown,PA,Vandalism,,,,A university apartment building at Pennsylvania State University was defaced with swastika graffiti.,
7132,12/2018,Philadelphia,PA,Vandalism,,,,"Anti-Semitic graffiti saying ""Jews own you"" found in a women's bathroom stall at the Philadelphia International Airport.",
7133,12/2018,Prairie du Chien,WI,Vandalism,,,,A school desk was vandalized with swastika graffiti.,
7134,12/2018,Marriottsville,MD,Vandalism,,,,Swastika graffiti in school.,
7135,12/2018,Houston,TX,Vandalism,,,,A Jewish high school student's notebook was vandalized with swastika drawings.,
7136,12/2018,Melrose,MA,Vandalism,,,,An elevator at a public library was vandalized with a swastika.,
7137,12/2018,Manassas,VA,Vandalism,,,,Swastika and KKK graffiti at high school.,
7138,12/2018,Claremont,CA,Vandalism,,,,"A memorial at Pomona College for the victims of the Tree of Life Synagogue shooting that read ""Anti-Semitism exists, acknowledge it"" was vandalized by vandals who chose to use it as a platform to criticize Israel.",
7139,12/2018,Brooklyn,NY,Assault,,,,"A Jewish man was walking down the street when a man pushed him and yelled, ""Get out of the way, you fucking kike!""",
7140,12/2018,Newtown,CT,Assault,,,,A man was physically assaulted after an assailant perceived the victim to be Jewish.,
7141,12/2018,Brooklyn,NY,Assault,,,,A Hasidic Jewish man was physically assaulted while walking down the street.,
7142,12/2018,Miami,FL,Assault,,,,Three elderly Jewish men were physically assaulted while at a Dunkin Donuts.,
7143,12/2018,Miami,FL,Harassment,,,,Jewish individual victim of anti-Semitic harassment at work by supervisor.,
7151,12/2018,Amherst,MA,Harassment,,,,"A swastika was drawn on the face of an unconscious person at a men's lacrosse party at the University of Massachusetts, Amherst.",
7190,12/2018,Brooklyn,NY,Harassment,,,,"Waze user named labeled various locations in Brooklyn as ""Jewish"" in a threatening way.",
7216,12/2018,Farmingdale,NJ,Vandalism,,,,"Six Jewish Stars with the message ""I will kill you"" and ""you will go to hell"" were discovered on the ramp outside a public building.",
7587,12/2018,Boston,MA,Harassment,,,,"The description of a Jewish foundation's Wikipedia entry was edited by a user to state that the foundation's mission was ""securing the existence of our people and a future for Jewish children,"" a distorted paraphrase of the white supremacist 14 words slogan.",
7616,12/2018,Ridgewood,NJ,Harassment,,,,"At school, a student told their health class that their ""natural high is killing Jews.""",
7618,12/2018,Ridgewood,NJ,Harassment,,,,Hitler did nothing wrong was written on a locker.,
7638,12/2018,Pompton Lakes,NJ,Vandalism,,,,Individual discovered that a swastika had been carved into a bathroom window.,
7661,12/2018,Franklin Lakes,NJ,Harassment,,,,Anti-Semitic threats made in an Instagram chat group.,
5361,11/28/2018,Minneapolis,MN,Harassment,Right Wing (White Supremacist),,,"A residence hall at the University of Minnesota was vandalized with anti-Semitic, white supremacist, and neo-Nazi drawings.",
5407,11/21/2018,Eldersburg,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled ""The cost of the Jew's open border policy.""",
5413,11/20/2018,Cleveland,OH,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"A Daily Stormer Book Club, an alt right group, distributed fliers at Case Western University that read: ""Jewish funded caravan invasion proudly wave their ""oppressive"" nation's flag.""",
5422,11/19/2018,Sykesville,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled ""The cost of the Jew's open border policy.""",
5429,11/17/2018,Ellicott City,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled: ""The cost of the Jew's open border policy.""",
5440,11/14/2018,Charles County,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled ""Yahweh commands racial segregation.""",
5450,11/12/2018,Lothian,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers in the Iron Stone community.",
5453,11/11/2018,Morgan County,WV,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled: ""The cost of the Jew's open border policy.""",
5454,11/11/2018,Waldorf,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled ""Shocking crime facts that could save your life"" and ""The cost of the Jew's open border policy.""",
5157,11/10/2018,Little Rock,AR,Harassment,Right Wing (White Supremacist),,National Socialist Movement,"Approximately 20 individuals associated with the neo-Nazi National Socialist Movement participated in the group's annual Fall rally. The rally featured anti-Semitic rhetoric. Participants included individuals from Arizona, Arkansas, Florida, Kentucky, Michigan, and Tennessee.",
5444,11/10/2018,Knoxville,TN,Harassment,Right Wing (White Supremacist),,,"An unknown person or group painted swastikas and the acronym for Atomwaffen Division, a neo-Nazi group, on ""The Rock"" on the University of Tennessee campus.",
5456,11/10/2018,Glen Burnie,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic fliers titled ""Who owns the media that molds the minds of the masses"" and ""The cost of the Jew's open border policy.""",
5471,11/6/2018,Rochester,NY,Harassment,Right Wing (White Supremacist),,,Anti-Semitic fliers were found in the printers at the University of Rochester.,
5477,11/4/2018,New York,NY,Harassment,Right Wing (White Supremacist),,,An unknown man posted a swastika sticker inside a subway train in Manhattan.,
